Predicted_User,Key,Key_Pair,Flight_UD_s,Flight_DD_s,Dwell_Time_s,Is_Overlap,Session_WPM,Grid_Distance,Instant_WPM
User_1,t,<space>_t,0.1077423095703125,0.1811380386352539,0.0839655399322509,0,94.52,0.0,66.24781901367295
User_1,<space>,s_<space>,0.2586531639099121,0.0745253562927246,0.0733957290649414,1,94.52,0.0,161.0190222085725
User_1,s,i_s,0.1841278076171875,0.2373533248901367,0.1092374324798584,0,94.52,5.59,50.557539084630136
User_1,i,<space>_i,0.0405032634735107,0.1187496185302734,0.0532255172729492,0,94.52,0.0,101.05295619910378
User_1,1,START_1,0.0,0.0,0.102,0,16.3,0.0,1200.0
User_1,1,START_1,0.0,0.0,0.089,0,14.89,0.0,1200.0
User_1,1,START_1,0.0,0.0,0.075,0,14.87,0.0,1200.0
User_1,g,n_g,0.0263292789459228,0.1042520999908447,0.083644151687622,0,94.52,1.56,115.10559500531717
User_1,n,o_n,0.0862202644348144,0.1469018459320068,0.0779228210449218,0,94.52,3.05,81.68719680727615
User_1,o,r_o,0.1379868984222412,0.0424027442932128,0.0606815814971923,1,94.52,5.0,283.00055102614624
User_1,r,w_r,0.0955841541290283,0.1852142810821533,0.0913407802581787,0,94.52,2.0,64.7898203631355
User_1,w,<space>_w,0.0472629070281982,0.1151652336120605,0.089630126953125,0,94.52,0.0,104.19811277787673
User_1,<space>,r_<space>,0.1178085803985595,0.0836842060089111,0.0679023265838623,1,94.52,0.0,143.39623415584754
User_1,r,o_r,0.0341243743896484,0.088174819946289,0.0876855850219726,0,94.52,5.0,136.09327478422645
User_1,o,<space>_o,0.1202611923217773,0.1903009414672851,0.0540504455566406,0,94.52,0.0,63.05801698864919
User_1,h,e_h,0.001,0.102,0.079,1,44.06,3.64,117.6470588235294
User_1,e,b_e,0.002,0.096,0.101,1,44.06,3.36,125.0
User_1,b,START_b,0.0,0.0,0.094,0,44.06,0.0,1200.0
User_1,Enter,c_Enter,0.187,0.305,0.085,1,24.12,0.0,39.34426229508197
User_1,r,START_r,0.0,0.052,0.109,0,24.12,0.0,230.76923076923077
User_1,e,h_e,0.001,0.067,0.091,1,25.33,3.64,179.1044776119403
User_1,h,t_h,0.004,0.11,0.066,1,25.33,1.8,109.09090909090908
User_1,t,START_t,0.0,0.0,0.106,0,25.33,0.0,1200.0
User_1,1,START_1,0.0,0.0,0.099,0,13.48,0.0,1200.0
User_1,s,START_s,0.0,0.0,0.118,0,25.72,0.0,1200.0
User_1,y,i_y,0.162,0.076,0.077,0,43.24,2.0,157.89473684210526
User_1,i,u_i,0.115,0.071,0.078,0,43.24,1.0,169.01408450704227
User_1,u,c_u,0.01,0.126,0.087,1,43.24,3.86,95.23809523809524
User_1,e,START_e,0.0,0.179,0.089,0,43.24,0.0,67.0391061452514
User_1,Enter,r_Enter,0.051,0.156,0.092,1,44.06,0.0,76.92307692307692
User_1,r,i_r,0.141,0.063,0.105,0,44.06,4.0,190.47619047619048
User_1,e,START_e,0.0,0.0,0.119,0,27.43,0.0,1200.0
User_1,o,START_o,0.0,0.054,0.063,0,30.69,0.0,222.2222222222222
User_1,g,i_g,0.2,0.091,0.083,0,27.72,2.69,131.86813186813188
User_1,i,p_i,0.084,0.205,0.076,1,27.72,2.0,58.53658536585366
User_1,t,START_t,0.0,0.0,0.12,0,27.72,0.0,1200.0
User_1,l,t_l,0.005,0.111,0.076,1,25.72,4.61,108.1081081081081
User_1,t,Backspace_t,0.145,0.065,0.106,0,25.72,0.0,184.6153846153846
User_10,Backspace,t_Backspace,0.082,0.188,0.078,1,25.72,0.0,63.829787234042556
User_10,l,e_l,0.0232343673706054,0.1351199150085449,0.0441644191741943,0,103.91,6.58,88.81000257616449
User_1,e,h_e,0.0,0.004000186920166,0.1118855476379394,1,103.91,3.64,1200.0
User_1,h,START,0.0,0.0,0.0200004577636718,1,103.91,0.0,1200.0
User_1,b,START_b,0.0,0.0,0.092,0,11.39,0.0,1200.0
User_1,e,u_e,0.102,0.07,0.101,0,31.03,4.0,171.42857142857142
User_1,u,c_u,0.035,0.097,0.046,1,31.03,3.86,123.71134020618557
User_1,c,e_c,0.142,0.259,0.062,1,31.03,2.12,46.33204633204633
User_1,e,START_e,0.0,0.091,0.117,0,31.03,0.0,131.86813186813188
User_1,y,r_y,0.014,0.108,0.089,1,27.43,2.0,111.1111111111111
User_1,r,Backspace_r,0.001,0.079,0.094,1,27.43,0.0,151.89873417721518
User_1,y,e_y,0.001,0.166,0.079,1,27.43,3.0,72.28915662650601
User_1,s,u_s,0.0011873245239257,0.0457134246826171,0.069951057434082,0,103.91,4.61,262.5049442984108
User_1,u,<space>_u,0.122180700302124,0.1774353981018066,0.0445261001586914,0,103.91,0.0,67.63024812622109
User_1,<space>,s_<space>,0.008298635482788,0.1168253421783447,0.0552546977996826,0,103.91,0.0,102.7174393521646
User_1,s,i_s,0.0185463428497314,0.0742576122283935,0.1085267066955566,0,103.91,5.59,161.59959416809286
User_1,i,<space>_i,0.1292130947113037,0.1985983848571777,0.0557112693786621,0,103.91,0.0,60.42345212741692
User_1,<space>,e_<space>,0.0839061737060546,0.0632221698760986,0.069385290145874,1,103.91,0.0,189.8068355375548
User_1,e,m_e,0.020684003829956,0.0815222263336181,0.0743970870971679,0,103.91,5.11,147.19912028520554
User_1,m,a_m,0.0065836906433105,0.0930647850036621,0.0608382225036621,0,103.91,6.28,128.9424350953779
User_1,a,n_a,0.0111517906188964,0.0609083175659179,0.0864810943603515,0,103.91,5.3,197.0174268401524
User_1,n,<space>_n,0.2684414386749267,0.3423843383789062,0.0497565269470214,0,103.91,0.0,35.04833210776122
User_1,<space>,y_<space>,0.1299538612365722,0.0222835540771484,0.0739428997039794,1,103.91,0.0,538.5137379097844
User_1,y,m_y,0.1076703071594238,0.177213430404663,0.0282843112945556,0,103.91,2.62,67.71495801756257
User_1,m,<space>_m,0.0344586372375488,0.1190264225006103,0.0695431232452392,0,103.91,0.0,100.81795073642972
User_1,<space>,o_<space>,0.000993013381958,0.0577180385589599,0.0845677852630615,0,103.91,0.0,207.90727300515954
User_1,o,l_o,0.075294017791748,0.1311771869659423,0.0567250251770019,0,103.91,1.12,91.47932104319004
User_1,l,l_l,0.0650467872619628,0.1092112064361572,0.0558831691741943,0,103.91,0.0,109.87883378996433
User_1,m,<space>_m,0.0334255695343017,0.1012368202209472,0.0628526210784912,0,120.14,0.0,118.5339481604643
User_1,<space>,o_<space>,0.0302379131317138,0.0895333290100097,0.0678112506866455,0,120.14,0.0,134.02830133411456
User_1,o,l_o,0.073071002960205,0.1268150806427002,0.0592954158782959,0,120.14,1.12,94.62596987033301
User_1,l,l_l,0.0678555965423584,0.1104722023010253,0.0537440776824951,0,120.14,0.0,108.6246109885747
User_1,e,h_e,0.0120563507080078,0.0130555629730224,0.0983250141143798,0,120.14,3.64,919.1484139593534
User_1,h,START,0.0,0.0,0.0009992122650146,1,120.14,0.0,1200.0
User_1,h,u_h,0.0876996517181396,0.1245279312133789,0.0790724754333496,0,103.91,1.12,96.36392320240165
User_1,u,r_u,0.0011677742004394,0.0799145698547363,0.0368282794952392,0,103.91,3.0,150.1603527593635
User_1,r,b_r,0.0935466289520263,0.1483402252197265,0.0787467956542968,0,103.91,2.62,80.89511784295324
User_1,b,<space>_b,0.1060600280761718,0.1580173969268798,0.0547935962677001,0,103.91,0.0,75.94100544228571
User_1,<space>,1_<space>,0.0138146877288818,0.0863656997680664,0.051957368850708,0,103.91,0.0,138.9440487627124
User_1,1,<space>_1,0.05098557472229,0.1298587322235107,0.0725510120391845,0,103.91,0.0,92.40810990935749
User_1,<space>,r_<space>,0.1278808116912841,0.0597243309020996,0.0788731575012207,1,103.91,0.0,200.9231383382169
User_1,r,e_r,0.0681564807891845,0.1246728897094726,0.084259033203125,0,103.91,1.0,96.2518798430341
User_1,e,s_e,0.0670080184936523,0.1369590759277343,0.056516408920288,0,103.91,1.12,87.61741358660842
User_1,1,<space>_1,0.0481572151184082,0.1202263832092285,0.0935955047607421,0,120.14,0.0,99.8117025538109
User_1,<space>,r_<space>,0.1241745948791503,0.0493569374084472,0.0720691680908203,1,120.14,0.0,243.1269165000148
User_1,r,e_r,0.0748176574707031,0.1375212669372558,0.073221206665039,0,120.14,1.0,87.25923100661231
User_1,e,s_e,0.0610063076019287,0.1230154037475586,0.0627036094665527,0,120.14,1.12,97.54875921575923
User_1,s,u_s,0.1518857479095459,0.0617365837097168,0.0620090961456298,1,120.14,4.61,194.3742150751906
User_1,u,<space>_u,0.0901491641998291,0.1539843082427978,0.0668733119964599,0,120.14,0.0,77.93001856448102
User_1,<space>,s_<space>,0.0010018348693847,0.0766897201538086,0.0638351440429687,0,120.14,0.0,156.47468755829135
User_1,s,i_s,0.0375118255615234,0.0913095474243164,0.0756878852844238,0,120.14,5.59,131.42108726304247
User_1,i,<space>_i,0.0923173427581787,0.1563405990600586,0.0537977218627929,0,120.14,0.0,76.75549455576906
User_1,<space>,e_<space>,0.0742502212524414,0.0479707717895507,0.0640232563018798,1,120.14,0.0,250.15232301544745
User_1,e,m_e,0.0262794494628906,0.0739438533782959,0.0632910728454589,0,120.14,5.11,162.28529420299668
User_1,m,a_m,0.1163020133972168,0.0816185474395752,0.0476644039154052,1,120.14,6.28,147.02540508802832
User_1,a,n_a,0.0346834659576416,0.0852322578430175,0.0950510501861572,0,120.14,5.3,140.79176480461007
User_1,n,<space>_n,0.0677261352539062,0.1513946056365966,0.0505487918853759,0,120.14,0.0,79.26306191387339
User_1,<space>,y_<space>,0.1112964153289794,0.0475072860717773,0.0836684703826904,1,120.14,0.0,252.59283348389064
User_1,y,m_y,0.0637891292572021,0.1266417503356933,0.09552001953125,0,120.14,2.62,94.75548125473013
User_1,a,<space>_a,0.0627632141113281,0.1205964088439941,0.0912630558013916,0,84.75,0.0,99.50545057708507
User_1,<space>,i_<space>,0.1302454471588134,0.1802589893341064,0.057833194732666,0,84.75,0.0,66.57088250815742
User_1,i,<space>_i,0.0117199420928955,0.091489553451538,0.0500135421752929,0,84.75,0.0,131.16251579866326
User_1,<space>,o_<space>,0.0506062507629394,0.1101956367492675,0.0797696113586425,0,84.75,0.0,108.8972336291688
User_1,o,l_o,0.1190857887268066,0.1787643432617187,0.0595893859863281,0,84.75,1.12,67.12748068797748
User_1,l,l_l,0.0810236930847168,0.1235361099243164,0.0596785545349121,0,84.75,0.0,97.13759003219157
User_1,<backspace>,l_<backspace>,0.3114182949066162,0.3366117477416992,0.0457897186279296,0,84.75,0.0,35.64937968002312
User_1,e,h_e,0.0230975151062011,0.037107229232788,0.0986158847808837,0,84.75,3.64,323.3871201948105
User_1,h,START,0.0,0.0,0.0140097141265869,1,84.75,0.0,1200.0
User_1,h,u_h,0.0573573112487793,0.1213393211364746,0.0728299617767334,0,120.14,1.12,98.89621837016196
User_1,u,r_u,0.0972392559051513,0.0718007087707519,0.0639820098876953,1,120.14,3.0,167.12926941033504
User_1,r,b_r,0.0254385471343994,0.0987236499786377,0.0799543857574462,0,120.14,2.62,121.55142159550036
User_1,b,<space>_b,0.0816664695739746,0.1368229389190673,0.0732851028442382,0,120.14,0.0,87.70459175049712
User_1,<space>,1_<space>,0.118455171585083,0.0702979564666748,0.0551564693450927,1,120.14,0.0,170.70197489579482
User_1,e,r_e,0.0716035366058349,0.1251144409179687,0.0851619243621826,0,84.75,1.0,95.91218976766879
User_1,r,a_r,0.0780708789825439,0.1363239288330078,0.0535109043121337,0,84.75,2.69,88.02563205686063
User_1,a,<space>_a,0.0280001163482666,0.0857355594635009,0.0582530498504638,0,84.75,0.0,139.9652614981606
User_1,<space>,w_<space>,0.0199756622314453,0.1033737659454345,0.0577354431152343,0,84.75,0.0,116.08361067482208
User_1,w,o_w,0.1624965667724609,0.0505988597869873,0.0833981037139892,1,84.75,7.0,237.1594943150495
User_1,o,h_o,0.1118977069854736,0.1666498184204101,0.0548610687255859,0,84.75,2.69,72.00727917823116
User_1,h,<space>_h,0.0750823020935058,0.1510858535766601,0.0547521114349365,0,84.75,0.0,79.42504023986116
User_1,<space>,1_<space>,0.20341157913208,0.3125205039978027,0.0760035514831543,0,84.75,0.0,38.39748063405264
User_1,1,<space>_1,0.0540595054626464,0.1262567043304443,0.1091089248657226,0,84.75,0.0,95.04445774691773
User_1,<space>,r_<space>,0.1211609840393066,0.0453946590423584,0.0721971988677978,1,84.75,0.0,264.3482791401215
User_1,r,e_r,0.0757663249969482,0.1466388702392578,0.073479413986206,0,84.75,1.0,81.83369102899286
User_1,e,s_e,0.0661239624023437,0.1477322578430175,0.0708725452423095,0,84.75,1.12,81.22802815855816
User_1,s,u_s,0.0260741710662841,0.0689561367034912,0.0816082954406738,0,84.75,4.61,174.0236703166761
User_1,u,<space>_u,0.141946792602539,0.1947674751281738,0.042881965637207,0,84.75,0.0,61.61192977473762
User_1,<space>,m_<space>,0.0702202320098877,0.1323945522308349,0.0528206825256347,0,84.75,0.0,90.63817051231493
User_1,m,a_m,0.103860855102539,0.0410976409912109,0.0621743202209472,1,84.75,6.28,291.9875620736068
User_1,y,a_y,0.1351661682128906,0.0685818195343017,0.0789434909820556,1,84.75,4.61,174.97348541471857
User_1,a,d_a,0.0665843486785888,0.1336522102355957,0.1067469120025634,0,84.75,2.0,89.78527163035295
User_1,d,o_d,0.0125930309295654,0.0806884765625,0.0670678615570068,0,84.75,5.59,148.72012102874433
User_1,o,t_o,0.02854585647583,0.0984532833099365,0.0680954456329345,0,84.75,4.0,121.88521902538609
User_1,t,<space>_t,0.0220034122467041,0.0899286270141601,0.0699074268341064,0,84.75,0.0,133.43915501023372
User_1,<space>,g_<space>,0.0641472339630127,0.0622341632843017,0.067925214767456,1,84.75,0.0,192.8201387585289
User_1,g,n_g,0.0019130706787109,0.0552811622619628,0.074235200881958,0,84.75,1.56,217.0721364926297
User_1,n,i_n,0.0766568183898925,0.1346619129180908,0.0533680915832519,0,84.75,2.39,89.1120565567719
User_1,i,o_i,0.0552265644073486,0.114098310470581,0.0580050945281982,0,84.75,1.0,105.17246005228156
User_1,o,d_o,0.1035418510437011,0.0615022182464599,0.0588717460632324,1,84.75,5.59,195.11491361030264
User_1,d,<space>_d,0.0420396327972412,0.1063036918640136,0.1014528274536132,0,84.75,0.0,112.88413214614133
User_1,<space>,u_<space>,0.0135197639465332,0.071988821029663,0.0642640590667724,0,84.75,0.0,166.69254793123227
User_1,u,o_u,0.065805435180664,0.1116681098937988,0.0584690570831298,0,84.75,2.0,107.46129769199567
User_1,o,y_o,0.1246204376220703,0.1802504062652588,0.0458626747131347,0,84.75,3.0,66.57405244535565
User_1,y,<space>_y,0.1224286556243896,0.1857218742370605,0.0556299686431884,0,84.75,0.0,64.61274445616928
User_1,<space>,e_<space>,0.1066071987152099,0.035003662109375,0.0632932186126709,1,84.75,0.0,342.821272885789
User_1,<space>,r_<space>,0.1238863468170166,0.0584888458251953,0.070075511932373,1,95.06,0.0,205.1673243111039
User_1,r,e_r,0.0653975009918212,0.1412434577941894,0.0916497707366943,0,95.06,1.0,84.95968724785543
User_1,e,s_e,0.073488712310791,0.1542940139770507,0.0758459568023681,0,95.06,1.12,77.77359400206446
User_1,s,u_s,0.0090677738189697,0.0786178112030029,0.0808053016662597,0,95.06,4.61,152.63716728279564
User_1,u,<space>_u,0.1260285377502441,0.1695990562438964,0.0695500373840332,0,95.06,0.0,70.75511070499758
User_1,<space>,m_<space>,0.0836601257324218,0.128685712814331,0.0435705184936523,0,95.06,0.0,93.2504451159525
User_1,m,a_m,0.125281810760498,0.0554749965667724,0.0450255870819091,1,95.06,6.28,216.31366818664367
User_1,a,<space>_a,0.0698068141937255,0.1252763271331787,0.0945024490356445,0,95.06,0.0,95.78824886239715
User_1,<space>,i_<space>,0.1090519428253173,0.1743226051330566,0.0554695129394531,0,95.06,0.0,68.83788818346687
User_1,i,<space>_i,0.0619029998779296,0.1361732482910156,0.0652706623077392,0,95.06,0.0,88.12303554920582
User_1,<space>,o_<space>,0.0724003314971923,0.1350698471069336,0.0742702484130859,0,95.06,0.0,88.84292280644775
User_1,o,l_o,0.1203789710998535,0.1740443706512451,0.0626695156097412,0,95.06,1.12,68.94793525983056
User_1,l,l_l,0.0721395015716552,0.1126124858856201,0.0536653995513916,0,95.06,0.0,106.56011991590645
User_1,l,e_l,0.0511353015899658,0.1434295177459716,0.0404729843139648,0,95.06,6.58,83.664786639339
User_1,e,h_e,0.0306293964385986,0.0569489002227783,0.0922942161560058,0,95.06,3.64,210.71521931164995
User_1,h,START,0.0,0.0,0.0263195037841796,1,95.06,0.0,1200.0
User_1,i,<space>_i,0.1121866703033447,0.1620337963104248,0.0485754013061523,0,98.19,0.0,74.05862402316592
User_1,<space>,e_<space>,0.0784773826599121,0.0437598228454589,0.04984712600708,1,98.19,0.0,274.22414488237075
User_1,e,m_e,0.0347175598144531,0.0925767421722412,0.0774612426757812,0,98.19,5.11,129.62218931482508
User_1,m,a_m,0.1118347644805908,0.0718216896057128,0.057859182357788,1,98.19,6.28,167.08044694962877
User_1,a,n_a,0.0400130748748779,0.0919978618621826,0.1001834869384765,0,98.19,5.3,130.43781406546816
User_1,n,<space>_n,0.0822269916534423,0.1497960090637207,0.0519847869873046,0,98.19,0.0,80.10894332235114
User_1,<space>,y_<space>,0.1317939758300781,0.0922052860260009,0.0675690174102783,1,98.19,0.0,130.14438235803672
User_1,y,m_y,0.0395886898040771,0.1132545471191406,0.0997872352600097,0,98.19,2.62,105.95601064367276
User_1,m,<space>_m,0.0287728309631347,0.0942318439483642,0.0736658573150634,0,98.19,0.0,127.34548637905871
User_1,<space>,o_<space>,0.0670342445373535,0.1148509979248046,0.0654590129852294,0,98.19,0.0,104.48320186000174
User_1,o,l_o,0.1801009178161621,0.2214221954345703,0.0478167533874511,0,98.19,1.12,54.195108925048885
User_1,l,l_l,0.087658405303955,0.1187193393707275,0.0413212776184082,0,98.19,0.0,101.07872957856796
User_1,l,e_l,0.133897066116333,0.1034457683563232,0.0310609340667724,1,98.19,6.58,116.00281181793254
User_1,e,h_e,0.0304512977600097,0.0314521789550781,0.1137380599975586,0,98.19,3.64,381.531594906004
User_1,h,START,0.0,0.0,0.0010008811950683,1,98.19,0.0,1200.0
User_1,1,<space>_1,0.0707788467407226,0.1408543586730957,0.0914251804351806,0,95.06,0.0,85.19438172197717
User_1,n,a_n,0.1113138198852539,0.0259027481079101,0.0504875183105468,1,98.19,5.3,463.2713081256223
User_1,c,<space>_c,0.1007721424102783,0.1789188385009765,0.0519649982452392,0,98.19,0.0,67.06951655029052
User_1,<space>,r_<space>,0.0881266593933105,0.1544051170349121,0.0781466960906982,0,98.19,0.0,77.71763158138543
User_1,r,a_r,0.071157693862915,0.1379642486572265,0.0662784576416015,0,98.19,2.69,86.9790552030194
User_1,a,m_a,0.0131647586822509,0.0708646774291992,0.0668065547943115,0,98.19,6.28,169.33683233073603
User_1,m,u_m,0.1019797325134277,0.1381077766418457,0.0576999187469482,0,98.19,2.12,86.88866254881177
User_1,u,k_u,0.0780634880065918,0.1555256843566894,0.0361280441284179,0,98.19,1.8,77.15767366423333
User_1,k,<space>_k,0.0981955528259277,0.1487946510314941,0.0774621963500976,0,98.19,0.0,80.64806037590733
User_1,<space>,i_<space>,0.0811808109283447,0.1416037082672119,0.0505990982055664,0,98.19,0.0,84.74354342017313
User_1,i,h_i,0.0739398002624511,0.1276543140411377,0.0604228973388671,0,98.19,1.8,94.00387358732661
User_1,h,s_h,0.0903759002685546,0.0481634140014648,0.0537145137786865,1,98.19,4.0,249.1517731619906
User_1,s,i_s,0.0422124862670898,0.0945932865142822,0.0937922000885009,0,98.19,5.59,126.85889709718644
User_1,i,r_i,0.0234410762786865,0.089324951171875,0.0523808002471923,0,98.19,4.0,134.34096344379913
User_1,r,<space>_r,0.1147952079772949,0.1582798957824707,0.0658838748931884,0,98.19,0.0,75.81506129175115
User_1,<space>,s_<space>,0.001936912536621,0.0810160636901855,0.0434846878051757,0,98.19,0.0,148.1187736532022
User_1,s,i_s,0.0323007106781005,0.0808761119842529,0.0790791511535644,0,98.19,5.59,148.37508512200088
User_1,h,w_h,0.0076706409454345,0.1052689552307128,0.0504710674285888,0,98.19,4.61,113.99372183090627
User_1,w,<space>_w,0.0323719978332519,0.1020319461822509,0.0975983142852783,0,98.19,0.0,117.61022355258649
User_1,<space>,e_<space>,0.0080020427703857,0.0886440277099609,0.069659948348999,0,98.19,0.0,135.37291016675638
User_1,e,m_e,0.0115919113159179,0.0739235877990722,0.0806419849395752,0,98.19,5.11,162.32978345986893
User_1,m,<space>_m,0.0264849662780761,0.0955245494842529,0.0623316764831543,0,98.19,0.0,125.62215749552615
User_1,<space>,l_<space>,0.0443580150604248,0.1064465045928955,0.0690395832061767,0,98.19,0.0,112.7326824482775
User_1,l,l_l,0.057884931564331,0.1038234233856201,0.0620884895324707,0,98.19,0.0,115.58085457681067
User_1,l,e_l,0.0019795894622802,0.0767252445220947,0.045938491821289,0,98.19,6.58,156.40223859494301
User_1,e,t_e,0.2014734745025634,0.2625558376312256,0.0747456550598144,0,98.19,2.0,45.70456367782107
User_1,t,<space>_t,0.0823645591735839,0.1442549228668213,0.0610823631286621,0,98.19,0.0,83.186069227451
User_1,<space>,u_<space>,0.0977063179016113,0.1477453708648681,0.0618903636932373,0,98.19,0.0,81.22081883009061
User_1,u,o_u,0.0762290954589843,0.1227452754974365,0.0500390529632568,0,98.19,2.0,97.7634369336734
User_1,o,y_o,0.1193969249725341,0.1794714927673339,0.0465161800384521,0,98.19,3.0,66.86298651093715
User_1,y,<space>_y,0.1121578216552734,0.1709187030792236,0.0600745677947998,0,98.19,0.0,70.20881731379511
User_1,<space>,n_<space>,0.0433790683746337,0.1160118579864502,0.0587608814239501,0,98.19,0.0,103.43770204423035
User_1,a,c_a,0.0854110717773437,0.137376070022583,0.0985355377197265,0,98.19,2.42,87.35145792150948
User_1,l,e_l,0.0333147048950195,0.109990119934082,0.0502591133117675,0,73.28,6.58,109.10070838355027
User_1,e,h_e,0.0019690990447998,0.004033088684082,0.0766754150390625,0,73.28,3.64,1200.0
User_1,h,START,0.0,0.0,0.0020639896392822,1,73.28,0.0,1200.0
User_1,m,a_m,0.0947566032409668,0.0740876197814941,0.0697016716003418,1,98.19,6.28,161.97038095421993
User_1,a,<space>_a,0.0206689834594726,0.075873851776123,0.1178045272827148,0,98.19,0.0,158.15725337640393
User_1,<space>,i_<space>,0.0993714332580566,0.1519355773925781,0.0552048683166503,0,98.19,0.0,78.98084310427078
User_1,i,<space>_i,0.1370189189910888,0.1834280490875244,0.0525641441345214,0,98.19,0.0,65.42074704329482
User_1,<space>,r_<space>,0.1350331306457519,0.0620288848876953,0.0464091300964355,1,98.19,0.0,193.4582577411519
User_1,r,e_r,0.0730042457580566,0.1368181705474853,0.0895750522613525,0,98.19,1.0,87.70764842112236
User_1,e,s_e,0.0845134258270263,0.1631338596343994,0.0638139247894287,0,98.19,1.12,73.55922324705182
User_1,s,u_s,0.0121707916259765,0.0656967163085937,0.078620433807373,0,98.19,4.61,182.65753106491712
User_1,u,<space>_u,0.1192462444305419,0.1806831359863281,0.0535259246826171,0,98.19,0.0,66.41460994405152
User_1,<space>,t_<space>,0.1423468589782714,0.0436182022094726,0.0614368915557861,1,98.19,0.0,275.1145024815798
User_1,t,a_t,0.0987286567687988,0.1625263690948486,0.0749287605285644,0,98.19,3.64,73.83417267506253
User_1,a,h_a,0.0379962921142578,0.0884673595428466,0.0637977123260498,0,98.19,5.0,135.64324810879145
User_1,r,<space>_r,0.1534862518310547,0.2233128547668457,0.0786426067352294,0,73.28,0.0,53.736270634885045
User_1,<space>,x_<space>,0.0119993686676025,0.1007475852966308,0.069826602935791,0,73.28,0.0,119.10955448379667
User_1,x,<space>_x,0.0814278125762939,0.1870269775390625,0.0887482166290283,0,73.28,0.0,64.16186668842295
User_1,<space>,r_<space>,0.1582605838775634,0.238682746887207,0.1055991649627685,0,73.28,0.0,50.27594225598038
User_1,r,e_r,0.0836000442504882,0.1531360149383545,0.0804221630096435,0,73.28,1.0,78.36171004469881
User_1,e,s_e,0.0797343254089355,0.1600170135498047,0.0695359706878662,0,73.28,1.12,74.9920257464688
User_1,s,u_s,0.0845179557800293,0.1484498977661132,0.0802826881408691,0,73.28,4.61,80.83535374949415
User_1,u,<space>_u,0.1178867816925048,0.1880228519439697,0.0639319419860839,0,73.28,0.0,63.82202948169283
User_1,<space>,m_<space>,0.0641760826110839,0.129889965057373,0.0701360702514648,0,73.28,0.0,92.38588981604194
User_1,m,a_m,0.1084299087524414,0.0631449222564697,0.065713882446289,1,73.28,6.28,190.0390335625206
User_1,a,<space>_a,0.0452849864959716,0.0902557373046875,0.1026873588562011,0,73.28,0.0,132.95553677092138
User_1,<space>,i_<space>,0.1057419776916503,0.1590192317962646,0.0449707508087158,0,73.28,0.0,75.4625705611155
User_1,i,<space>_i,0.0053575038909912,0.0943050384521484,0.0532772541046142,0,73.28,0.0,127.24664765487537
User_1,<space>,o_<space>,0.0009076595306396,0.069206953048706,0.0889475345611572,0,73.28,0.0,173.39298251657925
User_1,o,l_o,0.0660386085510253,0.1318931579589843,0.0682992935180664,0,73.28,1.12,90.98273318872023
User_1,l,l_l,0.0584347248077392,0.1086938381195068,0.0658545494079589,0,73.28,0.0,110.40184252952987
User_1,@,<shift_r>_@,0.0,0.0961992740631103,0.0737812519073486,1,76.03,0.0,124.74106605136703
User_1,<shift_r>,i_<shift_r>,0.139847993850708,0.197941780090332,0.0375490188598632,0,73.28,0.0,60.62388645046904
User_1,i,<space>_i,0.1222784519195556,0.1803321838378906,0.058093786239624,0,73.28,0.0,66.54386224694858
User_1,<space>,m_<space>,0.0674004554748535,0.1214203834533691,0.0580537319183349,0,73.28,0.0,98.8301935696698
User_1,m,a_m,0.2323470115661621,0.0648562908172607,0.0540199279785156,1,73.28,6.28,185.02445713109373
User_1,a,<space>_a,0.1674907207489013,0.2247698307037353,0.0943074226379394,0,73.28,0.0,53.38794785060351
User_1,<space>,t_<space>,0.1625006198883056,0.0564141273498535,0.0572791099548339,1,73.28,0.0,212.71267612776717
User_1,t,a_t,0.1060864925384521,0.1730134487152099,0.0680267810821533,0,73.28,3.64,69.3587700211253
User_1,a,h_a,0.0376276969909668,0.0995187759399414,0.0669269561767578,0,73.28,5.0,120.58026122871408
User_1,h,w_h,0.0174090862274169,0.1056180000305175,0.0618910789489746,0,73.28,4.61,113.61699706993784
User_1,w,<space>_w,0.4138836860656738,0.4744772911071777,0.0882089138031005,0,73.28,0.0,25.29098910508105
User_1,i,h_i,0.086869478225708,0.1502144336700439,0.0771577358245849,0,73.28,1.8,79.88579863343097
User_1,h,s_h,0.0999679565429687,0.0404117107391357,0.0633449554443359,1,73.28,4.0,296.94362798600616
User_1,s,i_s,0.059556245803833,0.1240198612213134,0.0760133266448974,0,73.28,5.59,96.75869559784465
User_1,i,r_i,0.2220256328582763,0.0685393810272216,0.0644636154174804,1,73.28,4.0,175.08182624576074
User_1,u,r_u,0.0122621059417724,0.0925233364105224,0.0117692947387695,0,76.03,3.0,129.69700905246728
User_1,r,<space>_r,0.1037187576293945,0.1938898563385009,0.08026123046875,0,76.03,0.0,61.89080866123242
User_1,<space>,u_<space>,0.1159839630126953,0.0521965026855468,0.0901710987091064,1,76.03,0.0,229.90046042534567
User_1,u,o_u,0.0637874603271484,0.1092407703399658,0.0704092979431152,0,76.03,2.0,109.84909720661126
User_1,o,y_o,0.1141221523284912,0.1679201126098632,0.0454533100128173,0,76.03,3.0,71.46255331474302
User_1,y,<space>_y,0.1188032627105712,0.1854603290557861,0.053797960281372,0,76.03,0.0,64.70386449271544
User_1,<space>,e_<space>,0.1004576683044433,0.0353975296020507,0.0666570663452148,1,76.03,0.0,339.00670851631406
